time,Id,Place,Retweet count,Text,user name
30-04-2021 19:19,1.39E+18,,0,"With respectfully , #Pbks management go and fuck yourself 🙃",Maxithebigshow
30-04-2021 19:19,1.39E+18,"Chennai, India",590,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",Venkat63544151
30-04-2021 19:19,1.39E+18,,1,"RT @DreamerFantasy7: Final High Risk 11 🍸
Join telegram for final update.

#Dream11 #DreamTeam #VIVOIPL #MatchDay #IPL #IPLT20 #IPL2021 #PB…",SagarSejpal96
30-04-2021 19:18,1.39E+18,Kerala,0,RT if You Want a Gayle-Storm Today #PBKS #PBKSvRCB,CricGeekAyush
30-04-2021 19:18,1.39E+18,"Chandrapur, India",1,"RT @AyyagaruNumber1: @PunjabKingsIPL If shit has a team then I would be pbks team 
If shit has a name then it's #pbks 
If shit has a manage…",Being_pratiks
30-04-2021 19:18,1.39E+18,,1,RT @khushbookadri: Full Support To #PBKS Tonight #IYKYK,m_idiotic
30-04-2021 19:18,1.39E+18,At Cricket,0,"Royal Challengers Bangalore Playing XI 🏏

#IPL #IPL2021 #RCB #PBKS #PBKSvRCB https://t.co/o7Z9UGpLCe",CricTelegraph
30-04-2021 19:18,1.39E+18,,0,"PBKS vs RCB 🏏

#PBKSVRCB #PBKSvsRCB
#RCBvPBKS #RCBvsPBKS 

#PBKS #SaddaPunjab #PunjabKings 

#RCB #PlayBold… https://t.co/ItGXJkf3KG",prashant_4582
30-04-2021 19:18,1.39E+18,Mumbai,75,"RT @ontodot_: Giveaway worth Rs 1000* from Ontodot
-Follow us on Instagram&amp; Twitter &amp; Facebook
@Ontodot_
- Comment &amp; tag your two friends w…",Dazzlingcutie1
30-04-2021 19:18,1.39E+18,East London,0,I beg Punjab do something else other than 130/7 #pbks,MattVO20
30-04-2021 19:18,1.39E+18,BELONIA,2,"RT @dna: #IPL2021: Virat Kohli wins toss and opts to field, Royal Challengers Bangalore make one change

#ViratKohli #RCB #PBKS #PBKSvRCB #…",Sushant85883403
30-04-2021 19:18,1.39E+18,,0,#RCB won the toss but hopefully #PBKS wins the match 🙏🙏🙏,Indushasp
30-04-2021 19:18,1.39E+18,,0,"SUPER7s PREDICTOR:

Can @PunjabKingsIPL get their 3rd win of #IPL2021 against a strong @RCBTweets side? Here are so… https://t.co/DLMTpLUNRs",SIMCricket
30-04-2021 19:18,1.39E+18,"Assam, India",15,"RT @ESPNcricinfo: Glenn Maxwell will be facing his former team #PBKS today 👀

What are your predictions for the match? #PBKSvRCB

The previ…",ImranVK_18
30-04-2021 19:18,1.39E+18,Kerala,0,"Now that Mayank is gone, wanna see Gayle Opening with King Lion #PBKS #PBKSvRCB",CricGeekAyush
30-04-2021 19:18,1.39E+18,"Hubli, India",1,"RT @Cricketracker: TOSS: RCB have won the toss and elected to bowl first.

📸: IPL/BCCI

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #CricTracker htt…",manjughiremath
30-04-2021 19:17,1.39E+18,"Maharashtra, India",1,"Final High Risk 11 🍸
Join telegram for final update.

#Dream11 #DreamTeam #VIVOIPL #MatchDay #IPL #IPLT20 #IPL2021… https://t.co/xwQGE9Vxz6",DreamerFantasy7
30-04-2021 19:17,1.39E+18,India,1,"TOSS: RCB have won the toss and elected to bowl first.

📸: IPL/BCCI

#PBKSvRCB #PBKS #RCB #IPL #IPL2021 #CricTracker https://t.co/Ov8lZ1d07L",Cricketracker
30-04-2021 19:17,1.39E+18,"Mumbai, India",1,Full Support To #PBKS Tonight #IYKYK,khushbookadri
30-04-2021 19:17,1.39E+18,Chennai,27,"RT @CricCrazyJohns: Prabhsimran, Harpreet, Meredith replaces Agarwal (injury), Moises, Arshdeep in #PBKS.",Muthu63167452
30-04-2021 19:17,1.39E+18,Hanuman Junction,590,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",MRsantosh9127
30-04-2021 19:17,1.39E+18,,0,Who will win today's match? #RCBvsPBKS #RCB #PBKS #IPL2021 #VIVOIPL #virat #devdutt #harshal #siraj #yuzi #KLRahul #Gayle,rajpurohit2603
30-04-2021 19:17,1.39E+18,India,590,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",SagarRockzzzzz
30-04-2021 19:17,1.39E+18,India,0,"Todays Playing XI

#PBKSvRCB #RCB #PBKS #PlayBold #SaddaPunjab #PunjabKings #IPL2021 #IPL #Cricket #ProBatsman https://t.co/d5H12efReX",probatsman
30-04-2021 19:17,1.39E+18,India,0,"RCB won the toss &amp; opted to bowl against PBKS.

📸: IPL/BCCI

#Cricket #RCB #PBKS #IPL2021 #PBKSvRCB https://t.co/xRN20vWDvj",officialsky247
30-04-2021 19:17,1.39E+18,,1,"@PunjabKingsIPL If shit has a team then I would be pbks team 
If shit has a name then it's #pbks 
If shit has a man… https://t.co/YWSwCPRmLG",AyyagaruNumber1
30-04-2021 19:16,1.39E+18,,0,"Playing XI for #RCB:

Kohli (C), Padikkal, Patidar, Maxwell, de Villiers(WK), Shahbaz, Sams, Jamieson, Harshal, Sir… https://t.co/fFLMMwrpWs",FanCode
30-04-2021 19:16,1.39E+18,,0,"Playing XI for #PBKS: 

Rahul (C &amp; WK), Gayle, Pooran, Hooda, Prabhsimran, Shahrukh, Jordan, Meredith, Shami, Bishn… https://t.co/kmZe6yLHeI",FanCode
30-04-2021 19:16,1.39E+18,"Tenali, India",4,"RT @Fukkard: #RCB opt to bowl👍

#RCBvsPBKS #IPL2021 #PBKS https://t.co/tx6ty2ew4y",ThotaSaikiran4
30-04-2021 19:16,1.39E+18,India,0,3 changes in the @PunjabKingsIPL side as they look to get those valuable 2 points. @RCBTweets won the toss and choo… https://t.co/UXVUvKeSXF,sillypoint_83
30-04-2021 19:16,1.39E+18,,0,Virat Kohli won the toss and elected to bowl against Punjab Kings. #RCB #PBKS #IPL2021 #T20 #Cricket #PBKSvsRCB… https://t.co/qV1wndQSP8,CrictipsIndia
30-04-2021 19:16,1.39E+18,ARRahman's Heart❤,1,"RT @JonahAbraham26: Does anyone else feel it as a Different and Special Day when it's an RCB Match Day?!

@ChloeAmandaB @RCBTweets @ARRunli…",ARRunlimited
30-04-2021 19:16,1.39E+18,Chennai ,0,"Predictions for today's match
#PBKS #rcb #IPL2021 
@RCBTweets @PunjabKingsIPL @IPL",sairamana25
30-04-2021 19:16,1.39E+18,India,27,"RT @CricCrazyJohns: Prabhsimran, Harpreet, Meredith replaces Agarwal (injury), Moises, Arshdeep in #PBKS.",God61284517
30-04-2021 19:16,1.39E+18,,1,"RT @CricWick: Punjab Kings changing their shape 👀 

No Agarwal in playing 1️⃣1️⃣ for #PBKS

Follow Live Game here 👉 https://t.co/wYcAm0Na7Y…",UsmanUsama11
30-04-2021 19:15,1.39E+18,ఆంధ్రప్రదేశ్🇮🇳,0,"My Prediction

Match 26:
#RCB vs #PBKS

Winner - #RCB

#RCBvsPBKS #PBKSvRCB #SaddaPunjab #PlayBold #IPL2021",sasanknv
30-04-2021 19:15,1.39E+18,Pondicherry,0,"Mayank isn't playing - Yayy! 🙌

KL-Gayle Opening -  😐

#RCB #PBKS",Cricket_NKR
30-04-2021 19:15,1.39E+18,,1,"Punjab Kings changing their shape 👀 

No Agarwal in playing 1️⃣1️⃣ for #PBKS

Follow Live Game here 👉… https://t.co/5EgUj4DKI6",CricWick
30-04-2021 19:15,1.39E+18,,590,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",svj57
30-04-2021 19:15,1.39E+18,India,2,"#IPL2021: Virat Kohli wins toss and opts to field, Royal Challengers Bangalore make one change

#ViratKohli #RCB… https://t.co/dKhofrSqRf",dna
30-04-2021 19:15,1.39E+18,Indore.Cardiff.London.Mumbai,1,RT @Sudarshanan7: #PBKS  must have a really strong reason to not play Dawid Malan despite their batting travails. More so with no Mayank Ag…,BeingYuvi
30-04-2021 19:15,1.39E+18,"Pudukkottai, India ",0,"Worst Changes #PBKS

Henriques &gt; Meridith 
Mayank &gt; Simran singh
Arshdeep &gt; Brar 

🤦🤦🤦

#PBKSvRCB",SehwagM45
30-04-2021 19:15,1.39E+18,Happening Hyderabad,0,"#IPL2021

Match 26: #PBKSvRCB

#PBKS",sparrow168
30-04-2021 19:15,1.39E+18,"Mumbai, India",0,RCB decided to bowl against Punjab Kings. here are the Playing XIs of both teams. #RCB #PBKS #IPL2021 #PBKSvsRCB… https://t.co/q8zWH7L0ji,ufaplay11
30-04-2021 19:15,1.39E+18,"Mumbai, India",0,"15 mins to fantasy deadline. HURRY UP!

PBKS vs BLR fantasy preview: https://t.co/68CIAgJj3k

#Cricket… https://t.co/D7NLcYIUe3",ReadScoops
30-04-2021 19:14,1.39E+18,PUNJAB🪓/ Canada,0,@PunjabKingsIPL Khichke #pbks #saddapunjab,5AABIPL
30-04-2021 19:14,1.39E+18,"kolkata,india",0,"Half IPL done players who have not played so far 
#RCB~ Azharudden.
#PBKS~  Malan,Mandeep,Sarfaraz,Porel.
#CSK~ Che… https://t.co/VjICAmoO6O",Cric_Pramod
30-04-2021 19:14,1.39E+18,,0,@IPL @PunjabKingsIPL @RCBTweets Again not given debut to world class player David malan😏😏😏😏except Malan he's giving… https://t.co/RVnLoVcdKu,AbhiRamaKrishn8
30-04-2021 19:14,1.39E+18,,0,"Click Here to know the playing 11

https://t.co/JmwR01Vpq9 

 #PBKS #RCB #Bangalore #PunjabKings… https://t.co/w5ZQk7Yd7T",stumpnbails
30-04-2021 19:14,1.39E+18,,4,"RT @Fukkard: #RCB opt to bowl👍

#RCBvsPBKS #IPL2021 #PBKS https://t.co/tx6ty2ew4y",chaitu8799
30-04-2021 19:13,1.39E+18,World Wide Web,0,"Three changes in #PBKS

IN: Riley Meredith, Prabhsimran Singh, and Harpreet Brar
OUT: Moises, Arshdeep, and Mayank… https://t.co/udJcrzU3rN",YahooCricket
30-04-2021 19:13,1.39E+18,,27,"RT @CricCrazyJohns: Prabhsimran, Harpreet, Meredith replaces Agarwal (injury), Moises, Arshdeep in #PBKS.",kiran85938890
30-04-2021 19:13,1.39E+18,"Chennai, India",27,"RT @CricCrazyJohns: Prabhsimran, Harpreet, Meredith replaces Agarwal (injury), Moises, Arshdeep in #PBKS.",rooney10_fan
30-04-2021 19:13,1.39E+18,,25,RT @CricCrazyJohns: #RCB won the toss and decided to bowl first against #PBKS.,Ringmas34508060
30-04-2021 19:13,1.39E+18,", India Earthian 🌍🌍",1,RT @CricketSatire: Harpreet Brar's bowling SR was 25.2 in Vijay Hazare Trophy and 17.1 in Syed Mushtaq Ali Trophy ! He is a slow left arm s…,WhatisDark1love
30-04-2021 19:13,1.39E+18,At Cricket,0,"Punjab Kings Playing XI 🏏

#IPL #IPL2021 #RCB #PBKS #PBKSvRCB https://t.co/tLURybm31p",CricTelegraph
30-04-2021 19:13,1.39E+18,,1,Harpreet Brar's bowling SR was 25.2 in Vijay Hazare Trophy and 17.1 in Syed Mushtaq Ali Trophy ! He is a slow left… https://t.co/XDR6EbHrBm,CricketSatire
30-04-2021 19:13,1.39E+18,,2,"RT @Rohith11510615: Who will win the match? 

Like --- &gt; #RCB

Retweet--- &gt; #PBKS

#PlayBold #WeAreChallengers #IPL2021 #PBKSvRCB https://t…",Aitheyenti2
30-04-2021 19:13,1.39E+18,,1,"RT @SuryaRP07: Are You Proud Of @klrahul11 and #PBKS fan?  ☺️

Yes              Yes                Yes
 👇                👇                 👇",KLassicool_girl
30-04-2021 19:12,1.39E+18,,27,"RT @CricCrazyJohns: Prabhsimran, Harpreet, Meredith replaces Agarwal (injury), Moises, Arshdeep in #PBKS.",Ringmas34508060
30-04-2021 19:12,1.39E+18,"Haryana, India",8,"RT @RCBSG30: #RCBvsPBKS  #RCB #PBKS
#IPL2021

Watch Till End https://t.co/x37ooJ9auU",RCBSG30
30-04-2021 19:12,1.39E+18,"Mumbai, India",0,"#Bangalore - Shahbaz Ahmed in for Washington Sundar

PBKS vs BLR fantasy preview: https://t.co/68CIAh0TUS

#Cricket… https://t.co/y1okZL8cBr",ReadScoops
30-04-2021 19:12,1.39E+18,Kannur,590,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",albin_ron_
30-04-2021 19:12,1.39E+18,India,0,#PBKS batting looks even weaker without Mayank.,Switch_hitt
30-04-2021 19:12,1.39E+18,Global,0,Live PBKS vs RCB IPL 2021 Live Cricket Score And Updates: Virat Kohli Elects to Bowl Against Punjab Kings as Mayank… https://t.co/1VtcIv1vR0,cricket_country
30-04-2021 19:12,1.39E+18,"Mumbai, India",0,"🚨 PLAYING XI 🚨

#PBKS: Prabhsimran, Meredith and Harpreet Brar IN For Mayank Agarwal, Henriques and Arshdeep.
#RCB:… https://t.co/G1wD0Cy45J",SportzrideCric
30-04-2021 19:12,1.39E+18,,0,"#RCBvsPBKS 
Toss rcb choose to field
Changes
#rcb
Shabaz-subdar
#pbks
Moses-merdrith
Mayank -prabhiramsingh
Arshdeep-brar",kedarjfan101
30-04-2021 19:12,1.39E+18,"Gujarat, India",0,Two of best by #PBKS Jhye &amp; Malan are wasting their time into this shit squad. They should run away from the team l… https://t.co/EyvRKs2B3s,Jaideepsinh71
30-04-2021 19:12,1.39E+18,", India Earthian 🌍🌍",1,RT @CricketSatire: Prabhsimran Singh in Vijay Hazare tournament averaged 60.6 and in Syed Mushtaq Ali Tournament averaged 85.3 #PBKS #RCBvP…,WhatisDark1love
30-04-2021 19:12,1.39E+18,"Silchar, India",0,"How many runs will #Pbks score today  ??? 

#PBKSvRCB",Deb22dn
30-04-2021 19:12,1.39E+18,"Tiruchirapalli, India",9,"RT @Im_Peaceboy: Enaye marandhu Oru smile throughout 26 seconds 🙂 

IPL fights 💔

#MI #CSK #DelhiCapitals #KKRHaiTaiyaar #RR #PBKS #RCB htt…",sundhar_srt10
30-04-2021 19:12,1.39E+18,,0,"#IPL2021 match no:26 
@PunjabKingsIPL vs @RCBTweets 

Match winners : #PBKS 
Impact players ; 
                 PBK… https://t.co/QHHknBKoC3",OneNimitPlzz_NR
30-04-2021 19:12,1.39E+18,"Pen, India",590,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",rebelstar12345
30-04-2021 19:11,1.39E+18,"Hyderabad, India",25,RT @CricCrazyJohns: #RCB won the toss and decided to bowl first against #PBKS.,aashish__reddy
30-04-2021 19:11,1.39E+18,,1,"RT @MNangooram: #sulthan HD Online STREAMING and Download.....

Link in bio or search in Telegram @Nangooram_Movies 

#Master #Thalapathy65…",thevijaymovies
30-04-2021 19:11,1.39E+18,,590,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",Sandeep50204472
30-04-2021 19:11,1.39E+18,Subtle Zone,0,"#RCBvsPBKS
it's gd thinking by @RCBTweets to replace out of form washington by in form shahbaz ahmed #PBKSvRCB #RCB #PBKS",bksureshro
30-04-2021 19:11,1.39E+18,,0,Never ever chalange the god! Sorry #IPL2021 #PBKSvRCB #dream11 #fantasy #rcb #pbks https://t.co/BRHLvYkjLi,slipcricket
30-04-2021 19:11,1.39E+18,,0,"#Royalchallengersbanglore vs #PunjabKings free dream 11 team click on the link for free dream 11 prediction
👇👇… https://t.co/TXOoiiLu92",freedreamteam
30-04-2021 19:11,1.39E+18,"New Delhi, India",0,"#PBKS vs #RCB, IPL 2021, Live Cricket Scores: Royal Challengers Bangalore To Bowl First, Three Changes In Punjab Ki… https://t.co/rM216SY1Zd",Outlookindia
30-04-2021 19:11,1.39E+18,"Jaipur, Rajasthan",0,"#IPL2021
RCB vs PBKS
Lineups

(📸 Credit: BCCI/IPL)
#ViratKohli #KLRahul #PunjabKings #RoyalChallengersBangalore… https://t.co/1bwlllLqoU",sportstigerapp
30-04-2021 19:11,1.39E+18,,0,"Playing 11

#rcb #royalchallengersbangalore #viratkohli #abdevilliers #abd #glennmaxwell #devduttPadikkal… https://t.co/78Oi89oX3F",CaughtOut_in
30-04-2021 19:11,1.39E+18,,1,RT @adityakumar480: @mufaddal_vohra Expecting #PBKS to put up a big score tonight. #PBKSvRCB,AnmolGollar
30-04-2021 19:11,1.39E+18,BETTING TIPS ONLY FOR LEGAL,0,"🕉INDIAN PUNTER LEAGUE 2021🕉

ROYAL CHALLENGERS 
           🆚
PUNJAB KING 👑

RATE   65-7 🇲🇿  BANGALORE  🇲🇿

PUNJAB K… https://t.co/uFa1fwqZgD",MarlboroTipper
30-04-2021 19:11,1.39E+18,"Guntur, India",0,With Left handed batsman Gayle and Pooran in #PBKS while #RCB dropping Sundar is probably a big mistake 🙄 #PBKSvRCB #RCBvsPBKS,sambavelivelli
30-04-2021 19:11,1.39E+18,"Vancouver, BC, Canada",0,"No Sundar, so Maxwell to bowl to #PBKS lefthanders #RCB #RCBvsPBKS",shahckt
30-04-2021 19:11,1.39E+18,"Raipur, Chhattisgarh, India",0,"Power Play: #CSK take 1 wicket on every 15th ball. Whereas #DC gets every 23rd, #RCB every 24th, #RR #PBKS every 27… https://t.co/kSmGtBtiP7",vkvkmarwat
30-04-2021 19:11,1.39E+18,,0,"Bhakts were trolling @thisisbrar after his AK tweet that he is a waiter boy, won't get a game. #PBKS has handed him… https://t.co/3DW38Z8VPn",arjungulyani
30-04-2021 19:11,1.39E+18,India,27,"RT @CricCrazyJohns: Prabhsimran, Harpreet, Meredith replaces Agarwal (injury), Moises, Arshdeep in #PBKS.",INDIA21653180
30-04-2021 19:10,1.39E+18,,0,#RoyalChallengersBangalore skipper @imVkohli (#ViratKohli) win the toss and opt to field first against #PunjabKings… https://t.co/7625RzEYZ2,Opoyis
30-04-2021 19:10,1.39E+18,"Tiruchirapalli, India",27,"RT @CricCrazyJohns: Prabhsimran, Harpreet, Meredith replaces Agarwal (injury), Moises, Arshdeep in #PBKS.",Arun_Ramm
30-04-2021 19:10,1.39E+18,"Tirunelveli, India",590,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",ashwin13jd
30-04-2021 19:10,1.39E+18,,1,Prabhsimran Singh in Vijay Hazare tournament averaged 60.6 and in Syed Mushtaq Ali Tournament averaged 85.3 #PBKS #RCBvPBKS,CricketSatire
30-04-2021 19:10,1.39E+18,,0,#PBKS brings Riley Meredith in for Henriques and not Jhye Richardson........Mayank misses out so Gayle has to open… https://t.co/whqyEQo1ah,gemawat_sanskar
30-04-2021 19:10,1.39E+18,ERROR ,0,@loanfunda @judie_manuel @nitin_PJ @Namrata48069196 @Omveer_s_Tomar @Mr_YashG @GoldQueenie4 @cool_bindra… https://t.co/EE9d0q8a6t,ur_truly_naresh
30-04-2021 19:10,1.39E+18,,0,"Royal Challengers Bangalore Won the toss and opted to bowl!!
Match Win Prediction!!

#IPL2021 #IPL #IPL2021Updates… https://t.co/FS5iClZtZi",cricfans4
30-04-2021 19:10,1.39E+18,Chidambaram,590,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",hemanth1981998
30-04-2021 19:10,1.39E+18,,2,"RT @Viratkohli18f_c: Up Against their Former teams 

#PBKS ➡️ #RCB @Gmaxi_32
#RCB ➡️ #PBKS @henrygayle 

It feels Like   :   𝐑𝐂𝐁  🆚  𝐉𝐫.𝐑𝐂𝐁…",VenuKum19326348
30-04-2021 19:10,1.39E+18,2020-21 Australia Tour,0,Who is that #PBKS coach. Arshadeep was the only one who was doing well consistently. Made you won the #RR match. Bu… https://t.co/qFOCDWngPn,_CricKaushik_
30-04-2021 19:23,1.39E+18,bangalore,595,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",girish8867
30-04-2021 19:22,1.39E+18,SSMB Gundello,595,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",MB_CultFan
30-04-2021 19:22,1.39E+18,"Karur, India",0,#RCB won the toss and choose to bowl first made one change in team Shahbaz Ahmed comes in for Washington Sundar whe… https://t.co/weJSJ8XbFP,sivakumar_tvm
30-04-2021 19:22,1.39E+18,"मुंबई, भारत",595,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",RahulRannjann
30-04-2021 19:22,1.39E+18,Tirupati ,0,"#IPL2021

Match 26 : #PBKSvsRCB
Winner      : #pbks",Vinu_tweeter
30-04-2021 19:22,1.39E+18,,0,Where is @dmalan29 ?? #IPL2021 #PBKS #PBKSvRCB #IPL #IPLT20 @realpreityzinta @anilkumble1074 @klrahul11 #IPLT20… https://t.co/uBMIa9WKpD,CommonerCurious
30-04-2021 19:22,1.39E+18,,2,"RT @Tamil_Viratians: It's a war between #RCB and Ex- #RCB 😁

Time to chase 😎

Hope we will defend #PBKS within 150 today 

#RCBvsPBKS
#IPL2…",ajay_envy
30-04-2021 19:22,1.39E+18,"Mumbai, India",0,"Match no.26 

#RCB opt to bowl V #PBKS 

Will Maxwell scores some runs against his ex-team?😂

#PBKSvRCB #RCBvPBKS… https://t.co/sYwsmnz6De",cricupdates21
30-04-2021 19:22,1.39E+18,"Chintamani, India",595,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",pspk4evr1
30-04-2021 19:22,1.39E+18,,0,"#RCBvPBKS PREVIEW:

In the 1000 matches that we simulated, @PunjabKingsIPL won 51.9% of the matches and @RCBTweets… https://t.co/CA706L8oqs",SIMCricket
30-04-2021 19:22,1.39E+18,India,0,"Here are the playing XIs for match No. 26 of #IPL2021 between @PunjabKingsIPL &amp; @RCBTweets 

#PBKS 👉 Mayank, Moises… https://t.co/rLwQDVlHZB",OneCricketApp
30-04-2021 19:22,1.39E+18,,2,"RT @Tamil_Viratians: It's a war between #RCB and Ex- #RCB 😁

Time to chase 😎

Hope we will defend #PBKS within 150 today 

#RCBvsPBKS
#IPL2…",ViratvijayFan
30-04-2021 19:22,1.39E+18,भारत,76,"RT @ontodot_: Giveaway worth Rs 1000* from Ontodot
-Follow us on Instagram&amp; Twitter &amp; Facebook
@Ontodot_
- Comment &amp; tag your two friends w…",MayurMa46334426
30-04-2021 19:22,1.39E+18,,0,"#PBKS have dropped Mayank Agarwal from their lineup. Do you agree with this decision? 👀

Stay ad-free on #FanCode 👉… https://t.co/6uw3xILq4q",FanCode
30-04-2021 19:22,1.39E+18,,26,RT @CricCrazyJohns: #RCB won the toss and decided to bowl first against #PBKS.,iam___irfan1
30-04-2021 19:21,1.39E+18,,2,"It's a war between #RCB and Ex- #RCB 😁

Time to chase 😎

Hope we will defend #PBKS within 150 today 

#RCBvsPBKS… https://t.co/ajpnpiBv5z",Tamil_Viratians
30-04-2021 19:21,1.39E+18,,0,@PunjabKingsIPL Come on man I'm an RCBIAN but I want u to put up a good total #PBKSvRCB #RCB #PBKS,IAmABadBoy20
30-04-2021 19:21,1.39E+18,,0,"#RCBvsPBKS #PBKSvRCB #PBKS
#rcb 

What's going to happen today #IPL2021 ..?",cult_mimeme
30-04-2021 19:21,1.39E+18,"Lahore, Akhand Bharat",0,Why @PunjabKingsIPL are not playing Dawid Malan instead of @henrygayle. He is the best batsman in @ICC T20I ranking… https://t.co/HTmawB3iay,TheAkhandBharat
30-04-2021 19:21,1.39E+18,Khammam-Hyderabad ,595,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",immali14
30-04-2021 19:21,1.39E+18,India,28,"RT @CricCrazyJohns: Prabhsimran, Harpreet, Meredith replaces Agarwal (injury), Moises, Arshdeep in #PBKS.",SalmanAhmadBB
30-04-2021 19:21,1.39E+18,"Silchar, India",16,"RT @ESPNcricinfo: Glenn Maxwell will be facing his former team #PBKS today 👀

What are your predictions for the match? #PBKSvRCB

The previ…",Deb22dn
30-04-2021 19:21,1.39E+18,2020-21 Australia Tour,0,"Shahbaz vs Gayle and Pooran is not a good idea. Yuzi got good numbers vs Gayle. Lets see what happen. 

#PBKS shoul… https://t.co/h6UBDS5zA2",_CricKaushik_
30-04-2021 19:21,1.39E+18,"Gurgaon, India",0,"@STARCricketIN #AskStar why #PBKS  is not including Malan ? 
#IPL2021",hima2911
30-04-2021 19:20,1.39E+18,Winterfell,0,"#RCBvsPBKS 
Winner - #PBKS 👺",BRAND0N_KlNG
30-04-2021 19:20,1.39E+18,,0,"Which side looks stronger on paper?

📸: IPL/BCCI

#Cricket #IPL2021 #RCB #PBKS #PBKSvRCB https://t.co/XshsXu9l3z",cricclubs
30-04-2021 19:20,1.39E+18,India,1,"RT @pkfan045: MATCH DAY
Who Will Win Today's Match? 
#PBKSvRCB
Let's Vote For Winning Team
#PBKS
#RCB
#IPL2021",pkfan045
30-04-2021 19:19,1.39E+18,,0,Want #PBKS to score 170+ just to see how #RCB can chase that total down,IAmABadBoy20
30-04-2021 19:19,1.39E+18,,0,"With respectfully , #Pbks management go and fuck yourself 🙃",Maxithebigshow
30-04-2021 19:19,1.39E+18,"Chennai, India",595,"RT @rameshlaus: Apr 16th - 23rd Top #IPL2021 Matches TV Ratings:

1. #MI vs #PBKS 

2. #CSK vs #KKR 

3. #RCB vs #RR 

4. #MI vs #DC 

5. #…",Venkat63544151
30-04-2021 19:19,1.39E+18,,1,"RT @DreamerFantasy7: Final High Risk 11 🍸
Join telegram for final update.

#Dream11 #DreamTeam #VIVOIPL #MatchDay #IPL #IPLT20 #IPL2021 #PB…",SagarSejpal96
30-04-2021 19:18,1.39E+18,Kerala,0,RT if You Want a Gayle-Storm Today #PBKS #PBKSvRCB,CricGeekAyush
30-04-2021 19:18,1.39E+18,"Chandrapur, India",1,"RT @AyyagaruNumber1: @PunjabKingsIPL If shit has a team then I would be pbks team 
If shit has a name then it's #pbks 
If shit has a manage…",Being_pratiks
30-04-2021 19:18,1.39E+18,,1,RT @khushbookadri: Full Support To #PBKS Tonight #IYKYK,m_idiotic
30-04-2021 19:18,1.39E+18,At Cricket,0,"Royal Challengers Bangalore Playing XI 🏏

#IPL #IPL2021 #RCB #PBKS #PBKSvRCB https://t.co/o7Z9UGpLCe",CricTelegraph
